Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
€215000,"Rue de la Station, 64",2,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,0,1,0,1,USA installed,Gas,10649444,5060
€425000,Bergstrasse 44,3,C,220,0,Yes,0,1250,0,4,1991,Good,0,2,0,Yes,0,Installed,Fuel oil,10649442,4700
€400000,Place du Centre 2,6,Not specified,Not specified,No,0,0,0,0,3,2000,As new,0,3,0,0,3,0,Gas,10649441,6000
€890000,Avenue Capouillet 58 A,4,E,343,No,Yes,0,1700,0,4,0,As new,0,2,0,0,0,Hyper equipped,Fuel oil,10649439,1325
€195000,Route du Condroz 94,2,D,311,0,0,16,530,55,3,0,0,0,0,0,0,0,0,0,10649434,4100
€375000,Wakkensteenweg 67,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649429,8793
€345000,Tervuursevest 356,3,F,592,No,0,0,461,0,4,1959,To renovate,0,1,0,0,0,0,Fuel oil,10649418,3020
€175000,rue de la roche 6,1,E,268,No,0,0,0,0,0,0,Good,0,0,1,0,1,Semi equipped,Gas,10649411,1030
€,Avenuedes Ardennes 7d,2,C,174,0,0,3,0,30,2,1960,To be done up,0,1,0,0,1,Installed,Fuel oil,10649407,4500
€1590000,Bld. Brand Whitlock 108,0,Not specified,Not specified,0,0,0,1000,0,3,1930,To renovate,0,0,0,0,0,0,0,10649405,1070
€1590000,Bld. Brand Whitlock 108,0,Not specified,Not specified,0,0,0,1000,0,3,1930,To renovate,0,0,0,0,0,0,0,10649404,1000
€1590000,Bld. Brand Whitlock 108,0,Not specified,Not specified,0,0,0,1000,0,3,1930,To renovate,0,0,0,0,0,0,0,10649403,1060
€159500,"Avenue Hanlet, 2",0,C,195,No,0,0,0,0,2,0,As new,0,0,0,0,0,Not installed,0,10649402,4821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4821,20
€625000,rue de Tilff 277,3,Not specified,Not specified,No,0,77,0,98,3,2021,As new,0,2,0,0,1,Hyper equipped,Electric,8,3
€750000,Doorniksewijk 41,2,Not specified,Not specified,No,Yes,0,1993,0,0,0,Good,0,0,0,0,1,Installed,Gas,10649390,8580
€,Chaussée de Fleuris 50,2,E,417,No,Yes,0,680,0,4,1899,To be done up,0,1,0,0,2,Semi equipped,Wood,10649374,6020
€160000,Rue Dr Hustin 32,2,C,215,0,0,0,0,0,0,1850,Good,0,1,0,0,1,Semi equipped,Fuel oil,10611898,6761
€565000,Rue Reine Astrid 26,4,B,116,0,Yes,0,543,46,4,2006,As new,0,1,0,Yes,2,Hyper equipped,Fuel oil,10649366,6782
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649359,9340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649356,9340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649355,9340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649354,9340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649353,9340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649352,9340
€239500,Parklaan 63,1,A,64,0,0,5,0,0,2,2018,0,0,1,0,0,1,Installed,Gas,10649351,9300
€139000,rue du bosquet 3,1,Not specified,Not specified,0,0,0,715,0,3,1850,To restore,0,0,0,0,0,0,0,89,3
€,Rue de la Station 45,6,F,444,No,0,20,250,65,3,1965,0,0,2,2,0,0,Installed,Fuel oil,10649336,1400
€260000,Chaussee de Charleroi 59 B,4,D,307,0,0,0,875,27,2,1900,Good,0,1,0,Yes,2,Installed,Pellet,10649333,5030
€325000,Koningsstraat 23,2,B,146,No,Yes,0,267,0,0,0,Good,0,0,0,0,1,Hyper equipped,Gas,10649332,8400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649328,9111
€725000,"Chaussée de Liège , 624",3,C,213,No,Yes,0,2760,83,4,1826,Good,0,1,13,Yes,2,USA hyper equipped,Fuel oil,1404,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20
€495000,Route de Landen 82,4,F,303,0,Yes,0,0,50,2,1948,Good,0,2,1,0,3,Not installed,Gas,10649320,1070
€155000,Mechelsesteenweg 123 bus 1,2,D,305,No,Yes,0,282,0,3,1935,To renovate,0,1,0,0,1,Hyper equipped,Pellet,10649317,9240
€/mois,Chaussée de Gand 1156,2,E,265,No,0,4,0,38,2,1995,Good,0,1,0,0,1,USA installed,Electric,10649314,1082
€625000,"Brusselsesteenweg, 518",5,C,255,No,0,30,0,50,3,1961,As new,0,3,0,Yes,0,USA hyper equipped,Gas,10649310,3090
€625000,"Brusselsesteenweg, 518",5,C,255,No,0,30,0,50,3,1961,As new,0,3,0,Yes,0,USA hyper equipped,Gas,10649309,3090
€615000,Naamsesteenweg 188  bus 0001,3,Not specified,Not specified,0,0,0,535,70,4,0,As new,0,1,0,0,0,0,0,10649289,3200
€85000,Rue de Battice 46,1,E,425,No,0,0,0,15,2,1963,To be done up,0,1,1,0,1,0,Gas,10649287,4900
€369000,Chaussee de Marche 488,3,A,56,0,0,9,0,0,0,1800,0,0,1,1,0,2,0,0,10649286,4280
€415000,Chaussee de Marche 488,3,A,79,0,0,18,0,58,0,2021,0,0,1,1,0,1,Hyper equipped,0,10649285,5000
€415000,Chaussee de Marche 488,3,A,79,0,0,18,0,58,3,2021,0,0,1,1,0,1,0,0,10649284,5101
€369000,Chaussee de Marche 488,3,A,56,0,0,9,0,0,0,1800,0,0,1,1,0,2,0,0,9,3
€375000,122 RUE DE MONT-ST-PONT,3,F,464,No,Yes,0,1089,14,3,1957,To renovate,0,1,0,0,2,Installed,Gas,1420,27
€245000,"Ninoofsesteenweg, 255",2,F,291,No,Yes,0,0,43,2,1990,Good,0,1,0,0,0,0,Electric,10649276,1070
€550000,Rue du Commerce 1,3,C,180,0,Yes,0,4243,13,4,1991,0,0,1,0,Yes,1,Installed,Fuel oil,10649273,5362
€594000,"Ninoofsesteenweg, 255",3,A,30,No,0,0,108,23,3,2021,Good,0,1,0,0,0,0,0,10649271,1700
€1145000,"Culostraat, 44",4,Not specified,Not specified,0,0,0,845,84,4,2023,As new,0,2,0,Yes,0,Hyper equipped,0,10649266,3010
€1130000,"Culostraat, 44",4,Not specified,Not specified,0,0,0,882,87,4,2023,As new,0,2,0,Yes,0,Hyper equipped,0,10649261,3010
€395000,Rue Basse 21-23 Bte15 b1,2,E,214,No,0,5,0,26,2,0,Good,0,2,1,0,2,Not installed,Gas,10649256,1000
€/month,Rue Basse 21-23 Bte15 b1,1,D,206,No,0,19,0,17,2,0,Good,0,1,0,0,1,Not installed,Gas,10649255,1180
€,Rue L. Debattre 30,4,F,468,0,Yes,0,104,0,2,0,To renovate,0,1,0,0,1,Not installed,Gas,6140,27
€399500,Rue du Commerce 1,3,E,475,0,Yes,0,776,29,4,0,0,0,1,1,0,0,Installed,0,10649251,1700
€399500,Rue du Commerce 1,3,E,475,0,Yes,0,776,29,4,0,0,0,1,1,0,0,Installed,0,10649250,1700
€295000,Grote Markt 1,1,A,78,No,Yes,0,0,0,0,0,Good,0,0,0,0,1,Hyper equipped,Gas,10649247,8370
€375000,Rue des Sablons 19,2,B,60,No,0,46,0,0,3,2013,As new,0,2,2,0,1,USA hyper equipped,Gas,10649242,1070
€501564,Duilhoekstraat 25,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649202,9230
€449000,Edingsesteenweg 341,5,G,453,0,0,30,114,0,2,1921,Good,0,2,1,0,3,Installed,Gas,10649239,1070
€,Place René Branquart 3,4,E,401,No,0,35,1445,44,4,1993,Good,0,1,0,0,2,USA hyper equipped,Electric,9,2
€235000,Winderickxplein 9,2,C,235,0,0,15,0,24,2,1930,Good,0,1,0,0,1,Installed,Gas,10649232,1501
€305000,Rue de Dinant 85,2,B,95,No,0,11,0,49,4,0,As new,0,1,0,0,1,0,Gas,10649231,5070
€359000,"Avenue d'Itterbeek, 60",4,G,415,No,0,4,60,12,2,0,As new,0,1,1,0,2,Hyper equipped,Gas,10649230,1070
€189000,Avenue d'Hyon 1,2,B,138,No,0,27,0,20,2,0,0,0,0,1,0,1,0,0,10649228,7033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649227,6900
€739000,P.Parmentierlaan 110,3,B,110,No,Yes,0,148,56,0,0,Good,0,0,0,0,2,Installed,Gas,10649222,8301
€213000,Koningsstraat 23,1,B,118.31,No,Yes,0,0,0,0,0,As new,0,0,0,0,1,Hyper equipped,Gas,9982253,8400
€249000,Grand'Route 168,2,F,Not specified,0,0,0,100,29,0,0,Good,0,1,0,0,0,Semi equipped,Fuel oil,10649220,7050
€698000,Torenstraat 2,4,C,234,0,Yes,0,965,0,4,1987,Good,0,2,0,No,3,0,Gas,10649215,8800
€295000,Zeedijk 115,2,A,98,0,0,0,0,0,0,0,Good,0,1,0,No,1,0,Gas,10485529,8400
€325000,Posterijstraat 61,0,C,258,0,0,0,648,0,4,1993,Good,0,0,0,0,0,0,Gas,10649214,8780
€381016,Posterijstraat 61,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9880060,8720
€254000,Coupure 88,2,B,153,0,0,0,0,0,0,1996,Good,0,0,0,No,0,0,0,10649212,9000
€325000,Rue de Malvoisin 38,3,B,Not specified,No,Yes,0,157,0,3,2023,As new,0,1,0,0,2,Installed,Gas,0,3
€189000,Tieltstraat 35,3,D,379,0,0,0,199,0,3,1973,To renovate,0,1,0,No,2,0,Gas,10649208,8560
€450000,Schoolstraat 101,4,F,1174,0,Yes,0,2015,0,4,0,To be done up,0,1,0,0,2,Installed,Fuel oil,10649207,1910
€479000,Steenbrugsestraat 21,4,C,286,0,Yes,0,425,0,3,1930,Good,0,1,0,0,2,0,0,10649206,8200
€375000,Vrijheid 147,4,F,509,No,0,0,895,0,4,1965,Good,0,2,0,0,0,0,Gas,10649203,2328
€235000,Rue de Dinant 85,2,A,76,No,0,11,0,42,0,0,0,0,1,0,0,1,0,Gas,10649201,5070
€450000,Rue Archimède 17,2,B,74,No,0,13,0,0,3,2019,Good,0,1,0,0,0,0,Gas,10649198,1190
€449500,Avenuedes Ardennes 7d,4,B,108,0,Yes,0,1086,57,4,2011,As new,0,1,1,0,0,Installed,Gas,10649196,4540
€325000,Rue de Malvoisin 38,3,B,Not specified,No,Yes,0,157,0,3,2023,As new,0,1,0,0,2,Installed,Gas,0,3
€1095000,"Avenue Delleur, 8",4,G,569,No,0,16,335,15,3,1927,As new,0,2,2,Yes,3,Hyper equipped,Gas,10649193,1180
€849000,Bld. Brand Whitlock 108,0,C,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649183,1200
€690000,Brusselsesteenweg 415,5,B,128,No,0,60,3866,44,4,1972,Good,0,2,0,0,3,Hyper equipped,Gas,10649176,3090
€,Ruggeveldbaan 751,2,B,199,No,0,0,0,0,2,1967,Good,0,1,0,0,0,0,Fuel oil,10649173,2100
€1650000,Latemstraat 29/2,3,Not specified,Not specified,0,0,0,9136,0,4,0,To restore,0,1,0,0,1,0,Fuel oil,10649169,9810
€277000,Parklaan 8,2,C,146,No,0,10,0,29,3,1975,As new,0,1,0,0,1,Installed,Gas,10649168,1140
€299500,Parklaan 8,3,C,146,No,0,10,0,29,0,1975,As new,0,1,0,0,1,Installed,Gas,10555375,1140
€265000,Noordlaan 79,2,B,163,No,0,16,0,30,2,2010,0,0,1,0,0,0,0,Gas,10649162,9255
€245000,Rue de Glimes 1,2,E,223,0,Yes,0,0,0,2,1962,Good,0,1,0,0,0,Hyper equipped,Gas,10649155,1200
€,Rue De Bouillon 59,9,E,308,0,0,0,900,24,0,0,To renovate,0,1,2,0,3,0,0,10649151,5570
€695000,Brusselsestraat 41,5,E,436,No,Yes,0,1179,0,4,1974,0,0,2,0,0,2,Semi equipped,0,10455525,3020
€675000,Chaussee de la Hulpe 268,4,D,322,0,0,20,3600,25,4,1890,To renovate,0,2,0,Yes,3,Installed,Fuel oil,10548253,1650
€210000,Steenweg op Aalst 96,3,E,480,No,Yes,0,542,25,0,0,Good,0,0,0,0,2,Installed,Gas,10649140,9570
€895000,Rue du Moulin 25,2,B,120,0,0,107,1143,59,4,2015,As new,0,2,2,Yes,0,Hyper equipped,0,10649139,7812
€399000,Borchamps 24,4,E,423,No,0,16,980,19,4,0,Good,0,2,1,Yes,4,0,Fuel oil,10649137,6990
€595000,Boomstraat 93,3,A,90,0,Yes,0,350,30,3,2020,As new,0,1,0,0,2,Hyper equipped,Gas,10582856,9255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649132,4040
€248000,Rozenlaan 4,2,B,192,0,Yes,0,0,0,0,0,As new,0,1,0,0,0,0,0,10576819,8400
€599000,Plein 30 a,2,C,286,No,Yes,0,326,0,2,1970,Just renovated,0,2,2,Yes,0,USA hyper equipped,Gas,10454086,8790
€389000,Schrieksebaan 53B001,3,Not specified,Not specified,No,Yes,0,403,30,4,2022,As new,0,1,1,0,2,Hyper equipped,0,10649130,2430
€260000,Rue de Nivelles 1,2,D,275,No,Yes,0,248,17,2,1956,Good,0,1,0,0,2,0,Gas,10649128,1480
€338500,"Hundelgemsesteenweg, 306",4,D,393,0,0,0,423,0,3,1962,0,0,1,0,0,2,Semi equipped,0,10649124,9630
€650000,"Hundelgemsesteenweg, 306",0,Not specified,Not specified,0,0,0,300,0,2,1940,To renovate,0,0,0,Yes,0,0,0,10649122,9300
€865000,Herbert Hooverplein 14,6,B,160,No,Yes,0,3150,0,4,1986,Good,0,2,0,Yes,0,Hyper equipped,0,10649120,3110
€149000,Rue J. Wettinck 49,2,G,588,No,0,21,147,30,3,0,Good,0,1,0,0,1,Installed,Gas,10649119,4102
€199000,Rue J. Wettinck 49,4,D,298,No,0,20,358,24,3,0,Good,0,1,1,0,1,Semi equipped,Gas,10649118,4000
€199000,Rue J. Wettinck 49,2,D,290,No,0,112,95,15,2,0,Good,0,1,10,0,1,Installed,Gas,4800,20
€365000,Rue J. Wettinck 49,9,C,176,No,0,20,722,32,2,0,To be done up,0,5,5,Yes,6,Not installed,0,10649116,4101
€249000,Leuvensestraat 70,2,Not specified,Not specified,No,Yes,0,380,22,3,1934,To renovate,0,1,0,0,3,Installed,Gas,3350,20
€149000,Rue des Fories 2,2,C,212,0,Yes,0,0,24,2,0,To be done up,0,1,0,0,1,0,Gas,10649112,4031
€140000,Rue des Fories 2,3,G,646,No,Yes,0,254,29,2,0,Good,0,1,0,0,1,0,0,8,3
€180000,Rue de Tirlemont 23,2,E,389,0,Yes,0,453,22,3,1950,To be done up,0,1,1,0,1,Semi equipped,Wood,10649110,4350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649109,8300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649108,1160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649107,1180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649106,1180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649105,1180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649103,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649102,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649101,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649100,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649099,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649098,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649097,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649096,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649095,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649094,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649093,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649092,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649091,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649090,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649089,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649088,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649087,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649086,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649085,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649084,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649083,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649081,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649080,1000
€180000,rue du Longtry 23,3,F,498,No,Yes,0,0,30,3,0,To be done up,0,1,1,0,1,Semi equipped,Fuel oil,6001,20
€265000,"Avenue du chêne, 177",2,B,160,No,0,14,192,0,2,0,Good,0,1,0,0,2,0,Electric,10649076,4845
€335900,Werchtersesteenweg 1,2,A,32,0,0,13,0,0,0,2023,As new,0,1,0,0,0,0,0,10649075,1830
€307000,Werchtersesteenweg 1,2,A,33,0,0,9,0,0,0,2023,As new,0,1,0,0,0,0,0,10649074,1830
€205000,Werchtersesteenweg 1,1,A,32,0,0,6,0,0,0,2023,As new,0,1,0,0,0,0,0,10649073,1830
€211000,Werchtersesteenweg 1,1,A,36,0,0,23,0,0,0,2023,As new,0,1,0,0,0,0,0,10649072,1830
€221000,Werchtersesteenweg 1,1,A,33,0,0,26,0,0,0,2023,As new,0,1,0,0,0,0,0,10649071,1830
€323000,Werchtersesteenweg 1,3,F,875,0,Yes,0,745,0,3,0,0,0,1,0,0,0,0,Gas,10649070,2861
€205000,Werchtersesteenweg 1,1,A,33,0,0,21,0,0,0,2023,As new,0,1,0,0,0,0,0,10649069,1830
€387000,Werchtersesteenweg 1,4,D,319,No,Yes,0,689,0,4,1947,Good,0,1,0,0,2,Installed,Gas,2221,20
€399000,Kerkstraat 61,3,F,551,No,Yes,0,811,38,3,1972,To renovate,0,1,1,0,1,USA installed,Gas,10649064,9255
€299000,Brusselsesteenweg 38,3,F,1126,0,Yes,0,958,0,4,1967,To renovate,0,0,0,0,1,0,0,10516761,9260
€45000,Rue du Calvaire 22/A,1,D,316,No,Yes,0,0,0,3,0,To renovate,0,1,0,0,0,0,0,10649063,6000
€515000,Onze Lieve Vrouwstraat 12,4,C,270,No,0,25,920,50,4,1978,Good,0,2,0,Yes,2,USA installed,Fuel oil,10649062,9255
€219500,Tervuursesteenweg 762 Bus 2,1,Not specified,Not specified,No,0,6,0,0,0,0,0,0,1,0,0,0,0,Gas,10649061,2830
€279500,Tervuursesteenweg 762 Bus 2,2,Not specified,Not specified,No,0,8,0,0,0,2023,0,0,1,0,0,0,0,Gas,10649060,2830
€499500,Tervuursesteenweg 762 Bus 2,3,Not specified,Not specified,No,Yes,0,493,34,3,2022,0,0,1,0,0,2,Installed,0,10649059,2040
€269000,Tervuursesteenweg 762 Bus 2,1,B,186,0,0,5,39,24,2,0,Good,0,1,1,0,1,0,Gas,10649058,2800
€62500/maand,Basiliekstraat 135,2,B,184,0,0,4,0,0,0,2005,0,0,1,0,0,1,Installed,Electric,10649057,9470
€/,rue Edison 37,2,F,332,No,0,0,0,0,3,1956,To renovate,0,2,2,0,2,Not installed,Gas,10649055,1210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649054,1210
€450000,Rue de Namur 8,3,F,494,0,0,0,7783,52,4,0,To be done up,0,1,0,Yes,0,0,Electric,10649049,6280
€165000,Rue du onze novembre 25,3,F,496,0,Yes,0,1055,21,3,0,Good,0,1,1,0,1,Installed,Gas,10649047,7370
€95000,Rue d' Houdeng 196 bte 1,2,G,889,No,0,30,271,18,3,0,To be done up,0,1,1,0,1,Installed,Gas,10649045,7390
€412500,Noordstraat 2A,4,A,50,No,Yes,0,0,0,3,2022,As new,0,1,0,Yes,2,0,Gas,10633715,2590
€615000,Doorniksewijk 32,5,B,198,No,0,85,1205,25,4,1988,Good,0,1,2,Yes,3,USA hyper equipped,Gas,10649042,8860
€149000,Boulevard de Froidmont 82,3,F,474,0,Yes,0,0,0,3,0,0,0,1,0,0,0,0,0,10649037,4100
€1650000,Chaussee de Wavre 44a,19,Not specified,Not specified,Yes,0,10,39,40,2,1979,To be done up,0,7,0,0,10,Hyper equipped,Gas,10649035,1000
€383000,Antwerpsesteenweg 359,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649019,2590
€383000,Antwerpsesteenweg 359,3,Not specified,Not specified,0,0,13,287,32,3,2022,0,0,1,0,0,2,Installed,0,10649018,2590
€345000,Antwerpsesteenweg 359,3,Not specified,Not specified,0,0,9,254,32,3,2022,0,0,1,0,0,2,Installed,0,10649015,2590
€348000,Antwerpsesteenweg 359,3,Not specified,Not specified,0,0,12,144,32,3,2022,0,0,1,0,0,2,Installed,0,10649014,2590
€850000,Meyskensstraat 222,4,D,394,0,Yes,0,1698,0,4,1874,To be done up,0,1,0,0,2,Installed,Fuel oil,10649013,1780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649011,2860
€299000,"Place Colonel Peckham, 4",2,G,675,0,0,27,1092,15,3,1978,0,0,1,1,Yes,2,Installed,Electric,10649005,4851
€1895000,Mechelsesteenweg 83,5,Not specified,Not specified,0,0,56,1213,52,4,2023,As new,0,3,0,Yes,3,USA hyper equipped,0,10649003,1970
€750000,Burchtstraat 12,4,G,536,0,Yes,0,470,57,2,0,To renovate,0,1,0,0,0,Not installed,Gas,10649001,7850
€289000,"Fehrenbachstraat, 53",3,D,329,0,0,0,1254,0,3,1966,To be done up,0,1,0,0,1,0,Gas,10649000,2440
€485000,"Chaussée Bara, 148",3,C,232,0,Yes,0,724,40,4,1963,As new,0,1,1,Yes,1,Installed,Gas,1420,27
€675000,"Chaussée Bara, 148",5,C,230,0,Yes,0,1144,58,4,0,To be done up,0,3,3,0,3,0,0,10648998,1410
€520000,"Jordaenskaai, 21",3,Not specified,Not specified,No,0,14,0,50,2,1971,As new,0,2,2,0,2,Hyper equipped,0,10648997,2018
€,Voie de Liège 104,4,A,53,0,0,38,598,36,3,0,0,0,1,0,0,2,USA hyper equipped,0,4802,20
€,Voie de Liège 104,3,Not specified,Not specified,0,0,0,0,30,0,0,As new,0,1,0,0,1,USA hyper equipped,Gas,10648994,4840
€,Voie de Liège 104,2,Not specified,Not specified,0,0,0,0,34,0,0,As new,0,1,0,0,2,USA hyper equipped,Gas,10648993,4840
€,Voie de Liège 104,1,Not specified,Not specified,0,0,0,0,17,0,0,As new,0,1,1,Yes,1,USA hyper equipped,Gas,10648992,4840
€,Voie de Liège 104,1,Not specified,Not specified,0,0,0,0,19,0,0,As new,0,1,1,Yes,1,USA hyper equipped,Gas,10648991,4840
€,Voie de Liège 104,2,Not specified,Not specified,0,0,0,0,34,0,0,As new,0,1,1,0,2,USA hyper equipped,Gas,10648990,4840
€,Voie de Liège 104,1,Not specified,Not specified,0,0,0,0,17,0,0,0,0,1,1,Yes,1,USA hyper equipped,Gas,10648989,4840
€,Voie de Liège 104,1,Not specified,Not specified,0,0,0,0,19,0,0,As new,0,1,1,Yes,1,USA hyper equipped,Gas,10648988,4840
€,Voie de Liège 104,1,Not specified,Not specified,0,0,0,0,19,0,0,As new,0,1,0,Yes,1,USA hyper equipped,Gas,10648987,4840
€250000,rue de Valenciennes 42,4,C,175,No,0,0,6580,36,3,0,Just renovated,0,2,2,Yes,2,0,Gas,7331,20
€449000,Leopold De Waelplaats 5,3,B,149,No,Yes,0,0,0,2,0,Just renovated,0,1,0,0,2,Installed,Gas,10648985,2140
€515000,Leopold De Waelplaats 5,3,B,154,0,Yes,0,421,0,3,1991,Good,0,2,0,0,0,Installed,Gas,10648984,2930
€170000,"Place Franklin Roosevelt, 39",3,F,441,No,Yes,0,590,0,3,0,To be done up,0,1,1,0,1,Installed,Gas,10648983,6180
€480000,Place Brugmann 10B,1,G,690,No,0,0,0,30,2,0,Good,0,1,0,Yes,1,Installed,Gas,10648979,1050
€319000,Interleuvenlaan 66,1,A,63,No,0,10,0,0,2,2011,As new,0,1,0,0,0,Installed,0,10648976,3000
€525000,Interleuvenlaan 66,5,D,355,No,0,160,1150,0,3,1930,Good,0,2,0,0,0,Installed,Gas,10648975,3012
€269000,Kazernestraat 3,1,B,105,Yes,0,7,0,0,0,1974,Good,0,1,0,0,1,0,Gas,10648972,8370
€395000,Rue André Baillon 28 bte 5,4,Not specified,Not specified,No,0,0,100,13,2,1970,Good,0,4,4,Yes,4,0,Gas,10648969,1070
€675000,Wiekevorst-Dorp 61 1,5,B,148,No,Yes,0,746,0,4,2001,As new,0,2,0,Yes,2,USA hyper equipped,Gas,10648968,2222
€380000,Korenmarkt 55,3,C,202,0,0,13,157,20,2,1920,0,0,1,0,0,2,Installed,Gas,10648967,2800
€135000,Rue du Vivier 212,3,F,434,No,0,0,485,0,3,0,Good,0,1,0,0,0,0,0,10648966,6660
€205000,Bredabaan 1026/6,2,B,187,0,0,2,0,32,3,1970,As new,0,1,0,0,1,0,0,2100,20
€209000,Bredabaan 1026/6,2,B,106,0,0,2,0,32,3,1970,As new,0,1,0,0,1,0,0,2100,20
€209000,Bredabaan 1026/6,2,B,106,0,0,2,0,32,3,1970,As new,0,1,0,0,1,0,0,2100,20
€215000,Bredabaan 1026/6,2,C,223,0,0,0,0,32,3,1970,As new,0,1,0,0,1,0,0,2100,20
€235000,Bredabaan 1026/6,2,C,206,0,0,0,0,35,0,1948,0,0,1,0,0,1,0,0,10648961,2100
€210000,"Orteliuskaai, 8",2,D,347,0,Yes,0,0,32,0,1955,Good,0,1,0,0,1,0,Gas,2100,20
€945000,"Orteliuskaai, 8",3,B,182,No,0,38,0,0,0,0,As new,0,2,0,0,0,0,Gas,10648959,2050
€1050000,"Avenue Delleur, 8",4,G,377,No,Yes,0,955,27,2,1952,To renovate,0,1,1,0,2,Semi equipped,Gas,10648958,1180
€,Damstraat 7,4,D,400,No,0,0,80,0,2,0,0,0,2,0,Yes,0,Hyper equipped,Gas,10648957,9040
€624900,Gentsesteenweg 125A,3,C,300,No,0,0,697,26,4,1982,To be done up,0,2,2,Yes,2,Installed,Gas,10648956,2540
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10648955,2800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10648954,2800
€869000,Provinciale Steenweg 354,3,D,328,0,Yes,0,1955,0,4,1985,0,0,2,0,0,0,Hyper equipped,Gas,10648950,2627
€415000,Putsebaan 6,3,B,161,No,Yes,0,388,24,3,0,As new,0,1,0,0,2,Hyper equipped,Gas,10648943,3140
